student_id,department,year,gender,attendance_percentage,classes_missed,mood_score,stress_score,sleep_hours,energy_level,gpa,assignments_pending,exam_days_left,study_hours,internal_marks,lab_performance,counselor_sentiment,counselor_visits,extracurricular_hours,financial_stress,social_support,risk_level
19824,ME,3,Male,85,23,10,10,3.5,4,7.5,9,41,8.2,92,58,Positive,0,8.3,1,4,Medium
19825,ECE,2,Male,79,13,1,8,5.3,4,8.73,6,36,7.1,51,44,Negative,1,2.8,4,5,High
19826,EEE,4,Male,71,5,1,8,6.1,9,8.8,0,23,0.1,81,66,Negative,1,11.0,3,1,Medium
19827,ECE,3,Male,40,10,10,3,6.7,8,9.74,7,57,3.8,70,62,Neutral,2,0.5,1,3,Low
19828,ME,4,Male,65,9,6,8,4.0,2,5.37,0,16,8.4,60,61,Negative,1,10.5,3,2,High
19829,ECE,3,Male,41,20,2,2,6.1,1,9.15,8,22,8.7,81,55,Negative,3,4.0,3,3,Medium
19830,ECE,2,Male,86,1,4,4,5.7,9,9.45,2,15,4.5,61,52,Positive,7,9.8,4,4,Low
19831,ME,1,Female,59,31,4,1,6.6,2,6.63,8,9,7.9,70,99,Positive,3,8.0,1,1,Medium
19832,IT,3,Male,79,33,9,6,5.8,4,5.96,4,51,4.4,48,68,Positive,8,7.7,2,3,Low
19833,EEE,2,Female,47,14,10,2,8.2,6,8.35,7,14,8.7,49,43,Negative,1,5.6,2,5,Medium
19834,CSE,3,Male,93,18,9,7,4.0,4,8.7,4,10,0.8,46,86,Neutral,7,10.9,3,3,Low
19835,CE,2,Female,69,7,10,9,4.5,4,7.77,4,47,5.7,87,72,Positive,2,10.3,2,3,Medium
19836,CSE,4,Female,98,12,5,7,5.7,5,6.05,7,4,8.0,53,74,Negative,7,3.9,3,1,Medium
19837,EEE,3,Female,85,12,10,7,7.2,5,5.74,2,12,2.0,40,50,Neutral,5,1.5,1,5,Low
19838,IT,4,Male,41,14,4,7,5.2,9,9.85,4,38,3.9,83,74,Negative,1,10.1,2,1,Medium
19839,CSE,3,Female,75,25,5,7,3.8,5,5.93,8,11,2.1,48,74,Positive,1,1.0,5,5,Medium
19840,IT,4,Male,87,25,7,8,7.7,9,9.86,0,33,1.2,40,71,Negative,6,6.0,3,1,Medium
19841,ECE,3,Male,43,39,3,1,8.0,7,7.89,0,33,8.0,87,67,Negative,0,5.4,3,3,Medium
19842,CSE,3,Female,43,6,2,5,3.1,6,7.5,10,4,6.9,45,79,Neutral,4,2.5,5,3,Medium
19843,ECE,1,Female,40,15,2,6,6.4,5,5.26,5,6,8.9,61,91,Neutral,0,0.1,5,2,High
19844,ECE,4,Female,53,10,7,10,6.5,1,7.44,2,51,2.1,92,58,Negative,6,5.5,1,2,Medium
19845,ME,3,Female,54,8,8,2,3.0,2,5.68,4,58,6.8,95,84,Neutral,5,6.6,1,4,Medium
19846,ECE,1,Female,94,22,3,8,3.8,8,5.63,8,55,4.3,96,65,Negative,4,1.2,5,5,High
19847,CSE,1,Female,60,3,4,3,7.4,4,8.63,5,37,4.5,68,86,Positive,7,10.2,1,1,Low
19848,CSE,3,Male,100,40,10,4,5.8,4,6.09,3,22,8.4,83,66,Positive,6,4.6,3,2,Low
19849,ECE,1,Male,85,9,1,7,3.4,8,9.22,8,15,1.6,93,83,Negative,6,8.8,5,4,Medium
19850,ME,3,Male,66,32,6,9,5.7,5,7.03,7,48,8.4,50,60,Neutral,8,6.6,1,5,Medium
19851,IT,1,Female,56,31,3,6,8.6,4,9.48,8,18,5.5,56,86,Neutral,5,1.5,4,5,Medium
19852,EEE,2,Female,56,8,4,6,3.5,9,7.89,1,1,4.1,49,41,Neutral,3,10.2,5,3,Medium
19853,CSE,2,Male,75,21,5,5,8.7,5,9.95,5,25,6.8,48,53,Neutral,5,9.9,3,4,Low
19854,IT,4,Male,62,23,5,7,6.2,4,6.32,8,22,6.2,98,64,Negative,0,5.6,2,3,Medium
19855,ME,2,Male,50,24,3,3,3.4,4,9.48,5,36,0.0,80,99,Negative,8,1.3,5,3,High
19856,EEE,4,Female,43,17,2,10,3.9,6,9.44,2,20,1.5,56,81,Negative,0,7.8,4,4,High
19857,EEE,4,Male,62,16,4,5,4.8,10,7.13,7,45,5.1,59,86,Positive,5,5.3,4,2,Medium
19858,EEE,3,Male,90,7,9,3,3.9,9,5.44,2,15,7.4,99,82,Negative,6,8.4,4,2,Medium
19859,IT,3,Female,96,22,10,7,7.8,3,5.23,6,41,3.9,72,84,Negative,8,11.9,3,1,Medium
19860,ME,2,Female,48,39,5,7,3.9,9,8.66,2,41,2.2,73,44,Positive,4,9.8,1,4,Low
19861,IT,1,Male,79,23,2,2,4.8,6,9.95,6,0,9.4,86,97,Positive,0,11.8,3,1,Medium
19862,CE,3,Male,99,30,4,10,8.4,1,8.21,5,42,4.2,81,87,Neutral,6,9.0,1,1,Low
19863,EEE,3,Female,47,8,5,3,3.9,4,9.55,5,24,4.4,85,58,Neutral,6,2.0,3,3,Low
19864,CE,4,Male,98,38,9,2,3.3,6,8.95,4,24,8.8,88,53,Neutral,7,1.8,2,3,Low
19865,CE,1,Female,89,10,2,3,8.5,1,7.96,2,47,4.7,58,45,Positive,3,7.7,1,3,Low
19866,CE,1,Female,43,21,2,10,4.6,4,9.33,9,5,8.4,80,49,Neutral,2,0.9,2,1,High
19867,CSE,3,Male,73,21,8,2,6.3,1,8.41,1,18,9.8,41,44,Negative,3,9.1,1,3,Low
19868,CE,2,Female,90,24,3,3,4.9,8,9.19,4,15,5.1,80,77,Positive,5,8.6,4,2,Medium
19869,CE,2,Male,70,24,6,1,3.7,1,9.57,4,2,5.2,48,85,Neutral,0,10.3,3,5,Low
19870,CSE,3,Male,83,9,7,1,3.1,6,5.81,3,19,3.7,65,89,Negative,0,3.3,4,4,Medium
19871,EEE,4,Male,53,0,6,3,4.5,7,7.94,10,33,0.3,46,66,Neutral,2,7.9,4,1,Medium
19872,CE,1,Female,70,22,7,2,7.5,4,9.01,10,12,3.2,53,54,Negative,6,6.0,3,5,Low
19873,IT,4,Female,46,20,4,3,3.9,5,7.37,2,4,9.1,98,45,Negative,6,4.4,2,4,Medium
19874,ME,1,Female,56,16,9,7,8.6,10,6.33,9,16,0.4,80,40,Positive,3,0.9,3,2,Medium
19875,IT,1,Male,62,12,6,4,7.6,2,7.18,0,11,1.7,56,40,Neutral,3,10.2,1,2,Low
19876,IT,1,Male,51,9,8,9,7.1,9,7.96,1,0,0.5,81,82,Negative,6,8.1,2,2,Medium
19877,ECE,1,Female,64,10,8,5,3.4,5,5.45,3,3,9.6,56,74,Neutral,8,2.2,5,5,Medium
19878,EEE,2,Male,50,2,9,5,6.9,4,5.39,2,54,1.1,81,83,Positive,3,10.6,4,3,Medium
19879,CSE,4,Male,85,34,4,9,4.2,2,7.61,5,9,1.5,44,92,Positive,1,2.5,2,5,Low
19880,IT,1,Male,56,24,1,9,3.6,8,9.11,1,56,3.9,49,76,Neutral,0,8.5,4,2,High
19881,CE,1,Female,55,26,10,4,6.1,4,7.26,9,26,2.6,72,47,Negative,0,0.7,5,5,Medium
19882,CE,1,Female,98,34,9,1,4.0,6,7.91,8,8,5.6,66,53,Negative,7,8.3,1,1,Medium
19883,CSE,3,Female,57,40,6,4,6.0,4,9.52,2,49,7.8,80,50,Negative,0,1.1,3,4,Medium
19884,IT,4,Female,56,16,9,3,4.7,4,9.0,0,7,4.6,93,45,Neutral,4,11.8,1,3,Low
19885,CE,1,Male,75,24,3,6,8.6,6,5.06,9,43,1.7,55,66,Negative,0,7.8,4,3,High
19886,ECE,3,Female,97,1,7,4,6.9,8,5.89,7,12,5.1,93,69,Positive,8,10.5,5,3,Medium
19887,ME,1,Male,75,17,5,7,6.1,6,5.16,2,48,7.0,72,53,Positive,1,10.9,5,4,Low
19888,ME,4,Male,69,33,3,3,6.0,7,5.43,3,8,9.0,86,86,Positive,6,1.9,5,4,Medium
19889,CE,3,Female,74,40,4,7,8.8,3,7.64,4,22,7.4,44,46,Negative,6,3.2,5,1,Medium
19890,ECE,3,Female,93,19,3,9,5.1,2,7.74,5,22,2.0,49,73,Neutral,7,2.4,3,5,Medium
19891,CE,3,Male,77,19,8,8,5.5,1,8.3,1,49,5.1,45,92,Positive,2,11.8,1,5,Low
19892,ECE,1,Female,92,20,1,9,4.9,8,5.63,2,24,8.4,57,46,Neutral,7,11.7,4,5,High
19893,CE,4,Female,63,33,6,2,4.3,3,9.08,8,18,5.4,51,78,Positive,0,8.2,3,5,Medium
19894,ME,3,Female,79,12,4,10,8.1,10,8.78,6,35,2.4,70,88,Positive,8,8.3,4,3,Medium
19895,CSE,2,Male,76,35,8,7,4.9,10,8.77,1,40,3.3,62,89,Negative,3,3.7,4,4,Medium
19896,ECE,2,Female,83,16,8,10,6.2,9,6.49,8,43,3.8,97,50,Neutral,1,8.4,1,2,Medium
19897,CE,2,Male,87,33,3,8,7.1,2,7.18,9,14,5.3,73,100,Neutral,2,5.8,2,3,Medium
19898,IT,3,Female,60,1,8,7,3.8,3,7.69,7,30,3.1,41,88,Neutral,1,8.2,1,2,Medium
19899,IT,2,Male,87,22,10,6,3.1,7,9.13,9,19,7.3,70,89,Neutral,0,11.7,4,4,Low
19900,ECE,3,Male,99,25,3,3,3.3,10,5.63,6,21,7.0,94,74,Neutral,2,8.1,2,3,Medium
19901,EEE,3,Male,65,27,5,7,7.4,1,6.61,1,50,8.7,92,60,Neutral,3,4.4,5,1,Medium
19902,CE,3,Female,75,33,7,2,8.9,7,8.6,4,1,2.7,40,45,Neutral,2,3.4,2,1,Low
19903,ECE,3,Male,95,7,2,4,7.8,7,9.65,7,14,0.2,91,53,Negative,4,10.6,5,3,Medium
19904,ME,3,Male,78,1,4,2,6.7,1,9.69,1,2,7.5,90,76,Positive,1,8.8,4,3,Low
19905,IT,4,Female,93,27,5,10,8.2,8,9.95,2,6,3.6,66,94,Neutral,2,11.0,3,1,Low
19906,CE,1,Male,98,1,6,8,7.5,3,6.51,0,15,9.4,64,56,Negative,4,5.4,2,3,Medium
19907,CSE,1,Male,42,35,9,1,6.0,6,9.98,5,39,4.0,78,59,Positive,4,4.4,3,3,Low
19908,ME,3,Male,53,3,5,4,3.2,3,8.09,1,44,7.6,93,80,Negative,7,11.0,5,3,Medium
19909,EEE,4,Male,46,36,5,1,8.1,5,6.72,6,7,6.0,86,85,Positive,5,5.1,1,2,Medium
19910,IT,2,Female,51,36,5,9,5.5,1,6.65,4,32,7.0,83,59,Positive,7,1.3,1,5,Medium
19911,ECE,2,Female,71,40,3,4,3.2,5,5.09,1,21,1.8,83,51,Positive,5,3.8,5,5,Medium
19912,ME,2,Female,55,10,10,8,3.8,4,6.25,9,28,4.0,48,96,Neutral,2,11.6,3,3,High
19913,CSE,2,Female,77,34,1,7,6.8,3,5.1,1,55,0.5,43,60,Positive,5,0.8,3,5,Medium
19914,EEE,4,Male,95,23,7,3,7.2,8,8.17,4,3,0.1,46,82,Negative,3,10.8,1,1,Low
19915,ME,3,Female,73,20,5,8,8.0,1,7.88,5,44,8.1,51,66,Negative,5,0.2,1,2,Medium
19916,CE,3,Female,96,20,3,7,8.4,10,6.25,6,31,3.8,49,52,Neutral,8,6.4,5,1,Medium
19917,ME,2,Female,98,2,3,8,4.7,7,5.83,2,15,3.1,51,87,Positive,3,11.9,1,5,Medium
19918,ECE,1,Female,54,24,8,2,8.3,4,9.7,0,26,0.6,86,64,Negative,2,8.5,4,2,Medium
19919,IT,1,Female,92,9,5,2,7.4,9,9.94,7,2,9.0,41,85,Neutral,3,4.3,2,2,Low
19920,IT,3,Female,87,14,1,5,5.1,6,8.55,7,52,3.0,46,53,Negative,5,11.7,4,5,Medium
19921,ME,2,Female,92,34,1,1,8.4,10,5.66,1,32,2.6,58,97,Positive,2,10.7,5,2,Medium
19922,EEE,3,Male,43,2,6,4,5.6,1,6.81,4,39,1.8,55,49,Negative,8,9.6,4,4,Medium
19923,CSE,4,Male,93,29,9,5,3.8,2,8.83,3,14,4.7,70,91,Positive,4,8.2,1,4,Low
19924,EEE,2,Male,96,36,4,2,8.6,1,5.65,2,22,1.4,41,79,Positive,5,4.8,2,5,Low
19925,CSE,3,Female,76,16,5,7,4.0,7,5.44,5,49,0.5,45,56,Neutral,5,4.6,2,1,Medium
19926,ME,4,Male,83,14,7,9,6.3,5,6.9,4,32,2.3,91,94,Negative,5,10.7,1,5,Medium
19927,CSE,4,Female,84,39,9,8,3.5,2,8.5,6,2,9.7,70,96,Neutral,5,6.0,2,3,Medium
19928,IT,4,Female,58,32,2,5,4.2,4,5.62,7,13,1.1,42,49,Neutral,1,7.8,2,1,High
19929,IT,4,Female,62,29,6,1,6.6,4,7.6,6,13,5.0,85,56,Neutral,3,7.6,4,1,Medium
19930,CSE,2,Female,88,31,3,8,6.5,3,6.66,8,47,4.9,56,51,Neutral,3,7.7,1,5,Medium
19931,ME,4,Male,73,21,9,2,8.7,4,7.26,2,39,5.5,68,84,Positive,8,0.1,5,4,Low
19932,ECE,2,Male,59,16,3,7,4.0,7,5.34,9,3,6.2,53,48,Positive,0,5.4,5,2,High
19933,CSE,1,Male,83,36,4,7,4.5,5,6.88,9,17,5.7,97,81,Positive,5,0.4,3,4,Low
19934,CE,4,Male,86,18,7,3,6.1,4,8.07,6,12,9.3,94,74,Negative,6,11.8,2,1,Medium
19935,IT,3,Female,100,22,3,1,4.4,4,7.4,5,57,9.6,64,78,Negative,6,11.5,3,3,Medium
19936,IT,4,Male,86,29,6,9,7.9,2,6.09,6,51,1.8,90,86,Negative,2,7.6,4,4,High
19937,IT,1,Female,48,23,10,5,6.7,7,9.18,7,43,2.6,49,46,Positive,2,7.5,4,1,Medium
19938,CSE,2,Female,80,23,6,9,8.9,6,5.4,4,8,7.1,58,43,Negative,6,5.8,3,1,Medium
19939,EEE,4,Female,52,4,3,2,6.9,5,7.0,0,40,5.9,96,99,Negative,3,3.7,3,2,Medium
19940,ECE,1,Male,99,34,3,6,7.8,9,8.93,4,14,5.7,43,72,Negative,3,1.9,4,1,Medium
19941,IT,4,Male,57,12,6,6,3.1,4,5.03,3,54,1.6,43,59,Neutral,1,9.0,4,2,Medium
19942,ME,3,Male,46,33,2,8,5.9,6,9.61,9,42,7.1,89,51,Positive,6,3.2,5,2,High
19943,CSE,2,Female,53,16,4,6,5.7,8,5.76,5,53,9.0,77,96,Positive,6,6.9,2,5,Medium
19944,ME,1,Female,89,2,3,2,4.7,1,8.2,0,58,7.6,73,91,Negative,8,11.7,3,1,Medium
19945,ME,1,Male,77,39,1,8,5.0,7,5.47,6,45,7.0,89,85,Negative,0,0.8,5,5,High
19946,ECE,1,Female,42,24,5,6,5.3,4,7.78,3,32,7.7,61,69,Negative,6,2.4,1,3,Medium
19947,IT,1,Male,89,6,5,8,4.3,8,6.89,10,37,2.9,42,73,Positive,4,10.8,1,2,Medium
19948,ME,4,Male,93,9,1,1,8.9,7,6.48,7,2,6.2,80,95,Positive,6,9.1,4,5,Medium
19949,CE,3,Male,47,4,4,4,8.5,6,9.37,6,0,6.7,82,60,Positive,6,5.4,3,3,Low
19950,EEE,3,Male,49,20,1,9,6.0,4,8.19,5,42,6.6,59,52,Negative,7,4.6,2,2,High
19951,IT,1,Female,45,24,7,10,6.7,4,8.53,10,16,2.9,95,92,Negative,4,7.4,3,3,Medium
19952,IT,4,Male,50,27,3,9,6.1,10,9.39,2,8,5.8,96,69,Neutral,5,9.6,2,5,Medium
19953,ME,4,Female,51,19,3,10,3.4,7,7.27,8,60,4.0,45,90,Negative,2,10.2,4,4,High
19954,CSE,2,Female,52,12,9,9,4.4,5,7.37,1,35,8.5,41,52,Neutral,0,10.3,3,1,Medium
19955,ECE,3,Female,84,3,2,9,3.5,7,5.72,5,13,0.8,73,47,Positive,0,5.5,3,1,High
19956,ME,1,Female,58,16,7,7,6.8,6,5.74,4,10,4.5,90,61,Negative,4,0.4,4,3,Medium
19957,CE,3,Female,87,25,5,5,3.2,2,7.15,9,28,9.6,99,51,Negative,4,4.0,4,4,Medium
19958,CE,1,Male,46,32,9,4,8.4,8,8.84,2,1,1.6,55,42,Positive,6,4.0,2,3,Low
19959,ECE,2,Female,78,3,9,10,8.3,1,8.27,2,22,6.5,99,83,Positive,4,2.1,4,4,Low
19960,CE,1,Female,66,36,3,8,7.8,6,7.5,7,56,3.2,80,47,Positive,7,5.4,2,1,High
19961,CE,3,Female,48,35,5,10,8.4,5,8.33,7,17,2.9,91,41,Positive,4,11.5,2,3,Medium
19962,CE,4,Female,48,34,3,10,7.9,5,7.9,10,33,2.1,68,53,Positive,7,10.3,1,5,Medium
19963,ECE,2,Male,69,15,1,7,3.3,1,7.21,5,55,8.5,57,79,Negative,5,8.2,4,2,High
19964,EEE,4,Male,89,31,10,8,5.4,7,6.45,4,53,9.1,64,88,Negative,1,1.0,4,2,High
19965,ECE,3,Female,50,38,8,8,3.3,2,8.36,10,20,3.4,50,46,Negative,5,7.5,4,1,High
19966,ME,1,Male,45,20,9,6,8.2,10,8.22,10,57,9.2,95,82,Neutral,8,7.4,3,1,Medium
19967,ECE,3,Female,40,7,7,8,7.1,5,9.41,3,11,2.1,95,46,Positive,7,3.9,1,1,Medium
19968,CE,4,Male,66,9,9,1,8.5,2,7.24,6,30,2.6,64,87,Neutral,5,2.2,1,4,Low
19969,IT,4,Female,83,0,10,7,5.8,3,6.42,10,58,9.5,64,100,Neutral,3,3.8,4,3,Medium
19970,ECE,4,Female,71,7,8,9,3.6,1,9.03,6,20,0.4,56,95,Negative,5,2.3,2,2,Medium
19971,ECE,3,Male,79,35,10,7,7.3,10,8.93,6,34,3.9,77,71,Positive,6,1.2,2,3,Low
19972,IT,2,Female,43,37,10,5,6.9,5,6.87,0,13,1.0,52,89,Neutral,3,7.0,2,1,Low
19973,IT,4,Male,54,8,2,4,7.0,5,5.45,8,25,0.8,100,89,Positive,3,2.1,2,2,High
19974,ECE,3,Female,67,37,7,10,8.5,8,9.97,5,56,9.0,47,45,Positive,2,3.9,3,5,Medium
19975,EEE,1,Female,50,22,4,4,5.1,4,7.65,1,53,0.0,58,62,Positive,6,7.8,3,1,Low
19976,EEE,2,Male,57,26,9,1,8.1,8,8.57,2,21,8.5,43,49,Negative,6,0.9,2,5,Medium
19977,CE,3,Male,77,13,8,3,4.3,2,7.25,8,31,4.0,70,43,Negative,0,6.2,5,2,Medium
19978,EEE,4,Female,53,31,10,2,5.9,4,7.55,1,0,3.9,59,61,Negative,0,9.3,4,3,Medium
19979,EEE,4,Male,79,3,1,9,5.5,6,9.6,1,12,2.1,79,100,Negative,4,6.7,4,1,High
19980,CSE,3,Female,68,36,3,4,5.8,2,5.7,3,30,0.8,56,81,Positive,5,11.5,3,5,Medium
19981,CSE,2,Female,69,34,10,8,7.1,5,8.04,7,52,8.1,71,64,Negative,8,11.1,2,4,Medium
19982,CSE,1,Male,62,8,3,6,7.3,6,6.03,4,57,6.5,76,81,Negative,4,2.6,3,2,High
19983,EEE,1,Female,98,17,1,2,8.4,9,6.03,4,51,9.7,50,53,Negative,7,4.4,3,4,Medium
19984,CSE,2,Male,92,1,10,4,5.3,4,7.58,6,22,6.9,61,93,Negative,8,7.9,4,4,Medium
19985,ECE,4,Female,80,33,8,5,3.1,1,6.0,3,46,1.5,93,69,Positive,7,2.2,2,3,Low
19986,CE,4,Female,74,10,1,9,4.8,3,7.37,4,18,6.3,60,94,Negative,2,2.0,5,3,High
19987,IT,2,Female,78,34,3,5,5.8,8,9.4,3,14,2.0,67,45,Neutral,5,3.8,1,3,Low
19988,EEE,4,Female,59,13,7,9,5.7,4,6.62,2,12,6.0,72,80,Neutral,2,7.7,1,1,Medium
19989,ECE,4,Female,77,25,4,10,5.4,6,7.26,9,35,7.9,56,56,Neutral,1,10.2,5,5,Medium
19990,IT,3,Female,73,6,3,10,5.3,10,5.72,1,5,7.3,52,48,Neutral,0,2.5,2,5,Medium
19991,IT,3,Male,45,35,4,9,4.1,1,8.95,4,35,6.3,98,82,Negative,7,6.5,2,1,High
19992,ME,4,Female,73,6,2,2,8.9,1,9.33,5,27,7.0,40,53,Neutral,2,11.3,5,1,Medium
19993,EEE,1,Female,76,19,3,3,5.1,4,6.19,9,28,8.9,78,61,Neutral,2,11.9,1,3,Medium
19994,ECE,4,Male,71,23,7,10,6.2,8,6.94,9,30,1.8,98,93,Neutral,3,7.0,2,1,Medium
19995,ECE,1,Male,83,24,7,6,3.8,5,8.03,4,36,6.6,83,94,Positive,1,10.2,4,5,Low
19996,CSE,4,Male,74,17,5,7,3.9,9,8.73,3,40,6.4,72,94,Positive,3,7.8,3,2,Low
19997,CE,3,Female,55,29,10,1,6.3,10,9.94,7,32,8.1,98,72,Neutral,3,10.0,3,4,Low
19998,IT,4,Male,60,7,2,8,7.8,10,7.51,1,11,7.0,54,72,Positive,8,8.4,3,4,Medium
19999,ECE,3,Male,74,36,2,7,5.9,10,9.46,1,3,3.8,92,71,Neutral,4,9.1,3,1,Low
20000,ECE,2,Male,78,10,6,1,8.9,9,5.81,1,9,2.2,96,77,Positive,3,2.9,5,2,Medium
20001,CSE,3,Female,67,26,6,6,9.0,10,5.7,5,42,1.3,42,57,Negative,4,5.3,2,1,Medium
20002,CE,1,Male,55,27,3,5,4.2,10,8.22,0,14,5.1,92,68,Negative,8,7.3,3,2,High
20003,ME,2,Male,67,1,2,5,4.6,7,7.9,0,21,7.4,49,52,Neutral,2,10.3,2,2,Medium
20004,IT,2,Male,44,5,7,9,6.9,8,5.46,4,60,0.2,54,91,Neutral,4,0.4,5,5,Medium
20005,EEE,3,Female,86,31,8,1,5.5,3,5.61,9,28,1.8,49,42,Positive,3,9.6,4,1,Medium
20006,EEE,2,Male,54,25,6,5,6.1,9,6.97,6,14,4.4,43,63,Neutral,4,7.7,1,2,Medium
20007,CE,3,Male,51,17,4,3,5.1,10,8.83,0,35,5.2,70,96,Positive,1,10.6,3,5,Low
20008,IT,3,Male,49,23,9,9,3.6,7,9.4,0,41,5.1,73,83,Positive,5,5.0,2,5,Medium
20009,CE,3,Male,77,2,5,2,6.2,1,9.94,3,15,2.5,100,98,Positive,5,9.6,3,1,Low
20010,ECE,1,Female,82,34,2,4,3.5,2,6.77,8,3,9.4,86,55,Negative,4,9.9,5,5,Medium
20011,ME,4,Female,88,34,10,10,5.5,2,6.33,5,14,0.1,100,58,Positive,4,9.6,2,4,Medium
20012,IT,1,Male,99,23,7,9,3.2,10,7.6,1,36,5.6,71,61,Neutral,7,8.9,2,1,Medium
20013,CSE,1,Female,70,18,7,9,5.2,7,9.71,8,49,3.0,87,93,Positive,6,0.9,5,5,Medium
20014,ECE,4,Male,62,17,9,1,3.7,2,7.2,0,34,9.4,85,48,Neutral,2,4.6,4,4,Medium
20015,CE,3,Female,55,2,9,5,4.2,3,8.76,3,38,4.6,70,77,Positive,6,6.0,3,2,Medium
20016,EEE,1,Female,45,39,5,1,3.7,2,5.87,10,0,6.6,65,45,Positive,3,3.1,1,3,Medium
20017,CE,2,Male,44,16,10,7,6.9,3,8.86,5,5,2.3,54,94,Neutral,2,4.8,5,2,Medium
20018,IT,3,Male,98,7,10,4,4.9,3,5.4,1,3,5.2,66,61,Negative,3,5.2,1,5,Medium
20019,ECE,3,Female,100,23,3,8,3.5,10,9.2,2,53,9.7,79,45,Negative,4,6.3,3,1,High
20020,IT,4,Female,51,27,7,8,6.7,9,9.31,0,30,8.7,94,87,Negative,5,2.0,5,1,High
20021,ME,3,Male,85,23,3,6,4.5,10,6.62,1,37,3.6,48,46,Neutral,1,7.3,1,3,Low
20022,ECE,4,Male,66,29,5,3,6.3,9,5.13,8,0,8.1,46,63,Neutral,8,8.8,1,2,Medium
20023,CE,2,Male,71,36,8,3,6.5,6,5.92,0,38,7.4,84,71,Positive,8,7.7,2,3,Low
20024,CSE,4,Female,96,9,6,8,4.5,5,7.3,5,4,4.4,93,81,Positive,2,1.4,4,5,Medium
20025,IT,4,Male,61,10,3,3,8.5,1,7.41,5,4,7.5,90,86,Positive,8,1.4,5,1,Medium
20026,ME,2,Male,71,23,3,3,6.6,10,5.72,6,46,8.6,70,69,Neutral,0,0.0,1,1,Medium
20027,ECE,4,Male,42,19,4,7,5.6,2,6.89,2,26,8.0,85,67,Negative,7,9.5,3,5,Medium
20028,IT,4,Male,47,29,8,8,4.5,5,8.77,4,33,5.9,83,71,Neutral,6,4.7,3,3,Medium
20029,CE,2,Female,81,5,3,3,7.2,4,9.73,10,17,7.0,40,63,Negative,6,3.7,4,5,Medium
20030,ECE,4,Female,59,1,5,9,7.0,2,9.68,0,42,8.9,47,89,Neutral,4,2.9,4,2,Medium
20031,IT,4,Female,55,22,9,2,5.5,8,6.07,6,36,7.7,59,43,Negative,4,11.4,5,2,High
20032,EEE,4,Male,57,2,5,8,5.5,2,5.23,3,31,5.0,55,82,Positive,4,1.1,5,1,High
20033,IT,4,Male,61,7,7,5,7.6,7,6.13,5,41,2.8,55,62,Positive,2,4.2,2,2,Medium
20034,CSE,4,Male,89,1,2,2,3.6,3,8.12,6,44,7.9,98,89,Neutral,4,0.8,3,4,Medium
20035,ME,4,Male,54,8,4,8,4.4,8,7.07,6,24,6.7,53,54,Neutral,6,11.4,1,1,Medium
20036,IT,3,Female,43,2,2,4,6.3,8,9.79,10,2,1.3,97,56,Neutral,3,11.3,4,2,Medium
20037,CE,4,Female,63,21,10,7,4.6,9,5.35,9,2,4.3,53,56,Neutral,3,2.3,2,4,Medium
20038,CSE,4,Female,84,16,5,4,3.5,7,8.66,6,21,9.2,50,65,Neutral,2,8.5,4,1,Medium
20039,IT,3,Male,41,33,8,9,8.0,9,7.77,0,57,2.0,62,58,Positive,6,4.2,1,2,Medium
20040,CE,2,Female,64,8,1,1,4.8,9,5.63,3,34,9.6,69,84,Neutral,1,7.7,2,5,Medium
20041,ECE,2,Male,69,34,4,2,6.9,7,7.28,0,22,8.6,88,85,Neutral,0,11.1,1,4,Low
20042,CSE,1,Female,83,28,2,9,7.0,6,6.2,1,14,4.8,100,50,Neutral,7,2.7,2,3,Medium
20043,ME,1,Female,71,5,9,4,9.0,7,9.17,2,17,7.8,74,92,Positive,0,6.9,3,2,Low
20044,ECE,4,Male,66,12,5,8,8.0,10,8.83,1,1,0.1,57,65,Negative,8,5.3,2,5,Medium
20045,ME,4,Male,81,37,3,7,8.4,5,7.67,1,4,4.3,66,55,Positive,6,6.2,5,1,Medium
20046,ME,4,Male,72,35,3,4,8.8,2,6.38,1,33,6.7,73,68,Negative,4,7.6,2,1,Medium
20047,CSE,2,Male,83,9,5,8,3.0,7,9.89,1,1,2.4,50,76,Negative,4,6.7,4,2,Medium
20048,EEE,3,Male,47,16,7,7,4.9,4,6.83,4,21,9.3,52,89,Neutral,1,9.0,4,4,Medium
20049,ME,3,Male,60,2,1,8,5.7,10,6.16,5,23,1.3,95,96,Negative,1,6.1,1,5,High
20050,ECE,4,Male,44,13,6,2,7.5,9,5.9,2,21,6.5,95,67,Neutral,3,5.7,4,2,Medium
20051,ECE,2,Male,90,29,10,7,8.9,10,6.02,6,50,6.9,93,96,Negative,3,8.9,1,3,Medium
20052,CE,1,Male,63,8,7,8,8.5,5,7.75,5,21,8.9,56,49,Negative,4,10.6,1,2,Medium
20053,EEE,1,Male,67,37,7,1,4.3,7,6.83,6,9,5.0,85,97,Positive,4,9.4,4,4,Medium
20054,CE,1,Male,50,21,9,6,8.5,8,8.55,2,48,4.2,83,94,Neutral,5,5.1,3,5,Low
20055,CSE,2,Female,99,6,7,8,8.7,6,6.99,4,13,8.2,78,80,Positive,7,8.3,1,3,Low
20056,EEE,4,Female,42,36,2,10,8.6,8,8.14,0,52,6.6,59,63,Negative,3,10.9,2,3,High
20057,CSE,2,Female,54,32,5,8,6.2,1,8.12,10,8,1.4,68,85,Positive,8,0.6,2,4,Medium
